site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840180890022,0,10,20141231T0400-0600,88101,60,0,4.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141231T0400-0600,88101,60,0,1.3,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141230T0400-0600,88101,60,0,12.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141230T0400-0600,88101,60,0,6.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141229T0400-0600,88101,60,0,19.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141229T0400-0600,88101,60,0,16.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141228T0400-0600,88101,60,0,10.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141228T0400-0600,88101,60,0,8.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141227T0400-0600,88101,60,0,8.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141227T0400-0600,88101,60,0,.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141226T0400-0600,88101,60,0,7.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141226T0400-0600,88101,60,0,3.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141225T0400-0600,88101,60,0,10.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141225T0400-0600,88101,60,0,6.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141224T0400-0600,88101,60,0,6.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141224T0400-0600,88101,60,0,3.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141223T0400-0600,88101,60,0,12.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141223T0400-0600,88101,60,0,8.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141222T0400-0600,88101,60,0,24.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141222T0400-0600,88101,60,0,24,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141221T0400-0600,88101,60,0,19,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141221T0400-0600,88101,60,0,15.3,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141220T0400-0600,88101,60,0,16.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141220T0400-0600,88101,60,0,7.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141219T0400-0600,88101,60,0,16.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141219T0400-0600,88101,60,0,4.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141218T0400-0600,88101,60,0,16.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141218T0400-0600,88101,60,0,12.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141217T0400-0600,88101,60,0,12.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141217T0400-0600,88101,60,0,8.4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141216T0400-0600,88101,60,0,18.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141216T0400-0600,88101,60,0,17.3,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141215T0400-0600,88101,60,0,14.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141215T0400-0600,88101,60,0,20.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141214T0400-0600,88101,60,0,15.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141214T0400-0600,88101,60,0,15.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141213T0400-0600,88101,60,0,19,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141213T0400-0600,88101,60,0,22,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141212T0400-0600,88101,60,0,27.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141212T0400-0600,88101,60,0,28,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141211T0400-0600,88101,60,0,16.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141211T0400-0600,88101,60,0,9.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141210T0400-0600,88101,60,0,6.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141210T0400-0600,88101,60,0,-.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141209T0400-0600,88101,60,0,14.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141209T0400-0600,88101,60,0,4.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141208T0400-0600,88101,60,0,13.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141208T0400-0600,88101,60,0,9.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141207T0400-0600,88101,60,0,11.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141207T0400-0600,88101,60,0,9.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141206T0400-0600,88101,60,0,17.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141206T0400-0600,88101,60,0,11.3,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141205T0400-0600,88101,60,0,32.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141205T0400-0600,88101,60,0,29.1,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141204T0400-0600,88101,60,0,11.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141204T0400-0600,88101,60,0,4.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141203T0400-0600,88101,60,0,14.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141203T0400-0600,88101,60,0,12.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141202T0400-0600,88101,60,0,15,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141201T0400-0600,88101,60,0,6.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141201T0400-0600,88101,60,0,3.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141130T0400-0600,88101,60,0,11,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141130T0400-0600,88101,60,0,6.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141129T0400-0600,88101,60,0,11.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141129T0400-0600,88101,60,0,9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141128T0400-0600,88101,60,0,14.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141128T0400-0600,88101,60,0,9.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141127T0400-0600,88101,60,0,22.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141127T0400-0600,88101,60,0,10.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141126T0400-0600,88101,60,0,17.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141126T0400-0600,88101,60,0,8.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141125T0400-0600,88101,60,0,10.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141125T0400-0600,88101,60,0,8.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141124T0400-0600,88101,60,0,4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141124T0400-0600,88101,60,0,-1.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141123T0400-0600,88101,60,0,15.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141123T0400-0600,88101,60,0,15.4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141122T0400-0600,88101,60,0,14.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141122T0400-0600,88101,60,0,13.1,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141121T0400-0600,88101,60,0,11.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141121T0400-0600,88101,60,0,10.4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141120T0400-0600,88101,60,0,5.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141120T0400-0600,88101,60,0,5.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141119T0400-0600,88101,60,0,6.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141119T0400-0600,88101,60,0,14.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141118T0400-0600,88101,60,0,6.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141118T0400-0600,88101,60,0,5.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141117T0400-0600,88101,60,0,15.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141117T0400-0600,88101,60,0,18.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141116T0400-0600,88101,60,0,18.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141116T0400-0600,88101,60,0,14.4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141115T0400-0600,88101,60,0,19,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141115T0400-0600,88101,60,0,12.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141114T0400-0600,88101,60,0,8.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141114T0400-0600,88101,60,0,6.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141113T0400-0600,88101,60,0,10,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141113T0400-0600,88101,60,0,8.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141112T0400-0600,88101,60,0,27.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141112T0400-0600,88101,60,0,4.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141111T0400-0600,88101,60,0,8.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141111T0400-0600,88101,60,0,4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141110T0400-0600,88101,60,0,10.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141109T0400-0600,88101,60,0,8.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141108T0400-0600,88101,60,0,9.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141107T0400-0600,88101,60,0,9.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141106T0400-0600,88101,60,0,6.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141106T0400-0600,88101,60,0,14,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141105T0400-0600,88101,60,0,9.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141105T0400-0600,88101,60,0,.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141104T0400-0600,88101,60,0,13.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141104T0400-0600,88101,60,0,11.3,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141103T0400-0600,88101,60,0,10.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141103T0400-0600,88101,60,0,5.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141102T0400-0600,88101,60,0,23.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141102T0400-0600,88101,60,0,18.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840181270024,0,10,20141031T0400-0600,88101,60,0,4.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20141031T0400-0600,88101,60,0,9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141030T0400-0600,88101,60,0,18.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141029T0400-0600,88101,60,0,5.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141028T0400-0600,88101,60,0,9.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141027T0400-0600,88101,60,0,11.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141026T0400-0600,88101,60,0,9.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141025T0400-0600,88101,60,0,18.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141024T0400-0600,88101,60,0,15,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141023T0400-0600,88101,60,0,19.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141022T0400-0600,88101,60,0,9.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141021T0400-0600,88101,60,0,0,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141020T0400-0600,88101,60,0,6.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141019T0400-0600,88101,60,0,12.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141018T0400-0600,88101,60,0,4.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141017T0400-0600,88101,60,0,3.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141016T0400-0600,88101,60,0,3.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141015T0400-0600,88101,60,0,6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141014T0400-0600,88101,60,0,3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141013T0400-0600,88101,60,0,14.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141012T0400-0600,88101,60,0,9.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141011T0400-0600,88101,60,0,6.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141010T0400-0600,88101,60,0,9.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141009T0400-0600,88101,60,0,5.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141008T0400-0600,88101,60,0,10.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141007T0400-0600,88101,60,0,5.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141006T0400-0600,88101,60,0,5.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141005T0400-0600,88101,60,0,3.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141004T0400-0600,88101,60,0,7.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840180890022,0,10,20141003T0400-0600,88101,60,0,2.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20141002T0400-0600,88101,60,0,16.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840181270024,0,10,20141001T0400-0600,88101,60,0,6.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840181270024,0,10,20140930T0400-0600,88101,60,0,4.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840181270024,0,10,20140929T0400-0600,88101,60,0,40.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140929T0400-0600,88101,60,0,39.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140928T0400-0600,88101,60,0,12.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140928T0400-0600,88101,60,0,22.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140927T0400-0600,88101,60,0,9.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140927T0400-0600,88101,60,0,21.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140926T0400-0600,88101,60,0,15.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140926T0400-0600,88101,60,0,23.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140925T0400-0600,88101,60,0,14.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140925T0400-0600,88101,60,0,21.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140924T0400-0600,88101,60,0,7.7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140924T0400-0600,88101,60,0,13.4,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140923T0400-0600,88101,60,0,7.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140923T0400-0600,88101,60,0,17.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140922T0400-0600,88101,60,0,6.1,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140922T0400-0600,88101,60,0,12.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140921T0400-0600,88101,60,0,6.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140921T0400-0600,88101,60,0,11.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140920T0400-0600,88101,60,0,14.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140920T0400-0600,88101,60,0,18.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140919T0400-0600,88101,60,0,9.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140919T0400-0600,88101,60,0,17.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140918T0400-0600,88101,60,0,16.1,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140918T0400-0600,88101,60,0,31.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140917T0400-0600,88101,60,0,10.3,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140917T0400-0600,88101,60,0,22.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140916T0400-0600,88101,60,0,.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140916T0400-0600,88101,60,0,20.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140915T0400-0600,88101,60,0,7.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140915T0400-0600,88101,60,0,17.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140914T0400-0600,88101,60,0,11,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140914T0400-0600,88101,60,0,18.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140913T0400-0600,88101,60,0,.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140913T0400-0600,88101,60,0,15.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140912T0400-0600,88101,60,0,1,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140912T0400-0600,88101,60,0,7.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140911T0400-0600,88101,60,0,1.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140911T0400-0600,88101,60,0,15.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140910T0400-0600,88101,60,0,16.9,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140910T0400-0600,88101,60,0,19.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140909T0400-0600,88101,60,0,7,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140909T0400-0600,88101,60,0,15.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140908T0400-0600,88101,60,0,7.1,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140908T0400-0600,88101,60,0,17.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140907T0400-0600,88101,60,0,12.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140907T0400-0600,88101,60,0,15.2,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140906T0400-0600,88101,60,0,4.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140906T0400-0600,88101,60,0,18,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140905T0400-0600,88101,60,0,14,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140905T0400-0600,88101,60,0,20.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140904T0400-0600,88101,60,0,9.3,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140904T0400-0600,88101,60,0,18.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140903T0400-0600,88101,60,0,7.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140903T0400-0600,88101,60,0,13.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140902T0400-0600,88101,60,0,6.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140902T0400-0600,88101,60,0,9.5,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140901T0400-0600,88101,60,0,10.4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140901T0400-0600,88101,60,0,9.6,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140831T0400-0600,88101,60,0,2.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140831T0400-0600,88101,60,0,4.7,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140830T0400-0600,88101,60,0,17.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140830T0400-0600,88101,60,0,15.8,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140829T0400-0600,88101,60,0,8.4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140829T0400-0600,88101,60,0,13.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140828T0400-0600,88101,60,0,7.1,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140828T0400-0600,88101,60,0,21,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140827T0400-0600,88101,60,0,7.8,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140827T0400-0600,88101,60,0,12.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140826T0400-0600,88101,60,0,7.2,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840181270024,0,10,20140825T0400-0600,88101,60,0,18.6,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140825T0400-0600,88101,60,0,21.9,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140824T0400-0600,88101,60,0,10.4,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140824T0400-0600,88101,60,0,15.3,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140823T0400-0600,88101,60,0,6.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140823T0400-0600,88101,60,0,15.1,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
840181270024,0,10,20140822T0400-0600,88101,60,0,8.5,105,0,3,41.617558,-87.199248,WGS84,183,170,1,2,,
840180890022,0,10,20140822T0400-0600,88101,60,0,12,105,0,3,41.60668,-87.304729,WGS84,183,170,1,2,,
