site,data_status,action_code,datetime,parameter,duration,frequency,value,unit,qc,poc,lat,lon,GISDatum,elev,method_code,mpc,mpc_value,uncertainty,qualifiers
840170313103,0,10,20130919T1200-0600,61103,60,0,8.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130919T1200-0600,61103,60,0,5.7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130919T1200-0600,61103,60,0,7.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130918T1200-0600,61103,60,0,8.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130918T1200-0600,61103,60,0,5.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130918T1200-0600,61103,60,0,7.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130917T1200-0600,61103,60,0,4.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130917T1200-0600,61103,60,0,2.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130917T1200-0600,61103,60,0,4.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130916T1200-0600,61103,60,0,7.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130916T1200-0600,61103,60,0,7.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130916T1200-0600,61103,60,0,5.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130915T1200-0600,61103,60,0,3.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130915T1200-0600,61103,60,0,.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130915T1200-0600,61103,60,0,1.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130914T1200-0600,61103,60,0,5.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130914T1200-0600,61103,60,0,3.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130914T1200-0600,61103,60,0,4.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130913T1200-0600,61103,60,0,8.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130913T1200-0600,61103,60,0,9.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130913T1200-0600,61103,60,0,5.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130912T1200-0600,61103,60,0,13.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130912T1200-0600,61103,60,0,8.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130912T1200-0600,61103,60,0,9.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130911T1200-0600,61103,60,0,9.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130911T1200-0600,61103,60,0,7.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130911T1200-0600,61103,60,0,6.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130910T1200-0600,61103,60,0,15.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130910T1200-0600,61103,60,0,10.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130910T1200-0600,61103,60,0,9.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310076,0,10,20130909T1200-0600,61103,60,0,5.7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130909T1200-0600,61103,60,0,7.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130909T1200-0600,61103,60,0,6.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130908T1200-0600,61103,60,0,7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130908T1200-0600,61103,60,0,4.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130908T1200-0600,61103,60,0,7.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130907T1200-0600,61103,60,0,7.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130907T1200-0600,61103,60,0,11.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130907T1200-0600,61103,60,0,7.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130906T1200-0600,61103,60,0,3.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130906T1200-0600,61103,60,0,5.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130906T1200-0600,61103,60,0,4.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130905T1200-0600,61103,60,0,7.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130905T1200-0600,61103,60,0,6.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130905T1200-0600,61103,60,0,4.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130904T1200-0600,61103,60,0,4.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130904T1200-0600,61103,60,0,4.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130904T1200-0600,61103,60,0,6.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130903T1200-0600,61103,60,0,2.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130903T1200-0600,61103,60,0,2.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130903T1200-0600,61103,60,0,2.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130902T1200-0600,61103,60,0,6.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130902T1200-0600,61103,60,0,6.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130902T1200-0600,61103,60,0,3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130901T1200-0600,61103,60,0,3.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130901T1200-0600,61103,60,0,4.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130901T1200-0600,61103,60,0,3.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310001,0,10,20130831T1200-0600,61103,60,0,2.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130831T1200-0600,61103,60,0,3.7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130831T1200-0600,61103,60,0,5.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130830T1200-0600,61103,60,0,7.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130830T1200-0600,61103,60,0,5.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130830T1200-0600,61103,60,0,9.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130829T1200-0600,61103,60,0,3.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130829T1200-0600,61103,60,0,5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130829T1200-0600,61103,60,0,4.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130828T1200-0600,61103,60,0,3.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130828T1200-0600,61103,60,0,6.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130828T1200-0600,61103,60,0,7.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130827T1200-0600,61103,60,0,8.2,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130827T1200-0600,61103,60,0,7.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130827T1200-0600,61103,60,0,11.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130826T1200-0600,61103,60,0,5.2,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130826T1200-0600,61103,60,0,4.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130826T1200-0600,61103,60,0,6.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130825T1200-0600,61103,60,0,7.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130825T1200-0600,61103,60,0,6.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130825T1200-0600,61103,60,0,10.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130824T1200-0600,61103,60,0,4.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130824T1200-0600,61103,60,0,3.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130824T1200-0600,61103,60,0,4.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130823T1200-0600,61103,60,0,4.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130823T1200-0600,61103,60,0,6.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130823T1200-0600,61103,60,0,7.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130822T1200-0600,61103,60,0,5.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130822T1200-0600,61103,60,0,5.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130822T1200-0600,61103,60,0,5.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130821T1200-0600,61103,60,0,6.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130821T1200-0600,61103,60,0,5.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130821T1200-0600,61103,60,0,9.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130820T1200-0600,61103,60,0,5.9,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130820T1200-0600,61103,60,0,4.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130820T1200-0600,61103,60,0,7.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130819T1200-0600,61103,60,0,3.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130819T1200-0600,61103,60,0,2.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130819T1200-0600,61103,60,0,6.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130818T1200-0600,61103,60,0,3.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130818T1200-0600,61103,60,0,6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130818T1200-0600,61103,60,0,4.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130817T1200-0600,61103,60,0,5.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130817T1200-0600,61103,60,0,6.8,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130817T1200-0600,61103,60,0,7.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130816T1200-0600,61103,60,0,2.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130816T1200-0600,61103,60,0,4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130816T1200-0600,61103,60,0,4.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130815T1200-0600,61103,60,0,4.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130815T1200-0600,61103,60,0,4.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130815T1200-0600,61103,60,0,3.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130814T1200-0600,61103,60,0,3.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130814T1200-0600,61103,60,0,6.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130814T1200-0600,61103,60,0,3.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130813T1200-0600,61103,60,0,5.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130813T1200-0600,61103,60,0,8.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130813T1200-0600,61103,60,0,8.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130812T1200-0600,61103,60,0,6.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130812T1200-0600,61103,60,0,6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130812T1200-0600,61103,60,0,8.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130811T1200-0600,61103,60,0,3.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130811T1200-0600,61103,60,0,3.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130811T1200-0600,61103,60,0,2.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130810T1200-0600,61103,60,0,3.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130810T1200-0600,61103,60,0,5.6,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130810T1200-0600,61103,60,0,4.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130809T1200-0600,61103,60,0,4.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130809T1200-0600,61103,60,0,3.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130809T1200-0600,61103,60,0,6.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130808T1200-0600,61103,60,0,4.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130808T1200-0600,61103,60,0,6.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130808T1200-0600,61103,60,0,6.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130807T1200-0600,61103,60,0,5.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130807T1200-0600,61103,60,0,4.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130807T1200-0600,61103,60,0,9.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130806T1200-0600,61103,60,0,3.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130806T1200-0600,61103,60,0,4.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130806T1200-0600,61103,60,0,6.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130805T1200-0600,61103,60,0,6.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130805T1200-0600,61103,60,0,4.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130805T1200-0600,61103,60,0,8.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130804T1200-0600,61103,60,0,4.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130804T1200-0600,61103,60,0,6.9,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130804T1200-0600,61103,60,0,6.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130803T1200-0600,61103,60,0,4.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130803T1200-0600,61103,60,0,6.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170313103,0,10,20130803T1200-0600,61103,60,0,5.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130802T1200-0600,61103,60,0,6.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130802T1200-0600,61103,60,0,7,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170314201,0,10,20130802T1200-0600,61103,60,0,3.7,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170313103,0,10,20130802T1200-0600,61103,60,0,8.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130801T1200-0600,61103,60,0,6.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170310076,0,10,20130801T1200-0600,61103,60,0,5.3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170314201,0,10,20130801T1200-0600,61103,60,0,4.9,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170313103,0,10,20130801T1200-0600,61103,60,0,8.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170313103,0,10,20130731T1200-0600,61103,60,0,4.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130731T1200-0600,61103,60,0,2.5,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170314201,0,10,20130731T1200-0600,61103,60,0,4,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130731T1200-0600,61103,60,0,2.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130730T1200-0600,61103,60,0,4.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130730T1200-0600,61103,60,0,3.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170314201,0,10,20130730T1200-0600,61103,60,0,3.6,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130730T1200-0600,61103,60,0,4.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130729T1200-0600,61103,60,0,4.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130729T1200-0600,61103,60,0,3,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170314201,0,10,20130729T1200-0600,61103,60,0,3.5,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130729T1200-0600,61103,60,0,3.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130728T1200-0600,61103,60,0,9.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310076,0,10,20130728T1200-0600,61103,60,0,5.1,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170314201,0,10,20130728T1200-0600,61103,60,0,4.3,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130728T1200-0600,61103,60,0,7.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130727T1200-0600,61103,60,0,12.1,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130727T1200-0600,61103,60,0,5.2,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310076,0,10,20130727T1200-0600,61103,60,0,6.2,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130727T1200-0600,61103,60,0,7.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130726T1200-0600,61103,60,0,8.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130726T1200-0600,61103,60,0,4.3,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310076,0,10,20130726T1200-0600,61103,60,0,7.4,013,0,1,41.7514,-87.713488,WGS84,186,020,1,.1,,
840170310001,0,10,20130726T1200-0600,61103,60,0,7.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130725T1200-0600,61103,60,0,2.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130725T1200-0600,61103,60,0,4.8,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130725T1200-0600,61103,60,0,1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130724T1200-0600,61103,60,0,6.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130724T1200-0600,61103,60,0,6,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130724T1200-0600,61103,60,0,4.5,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130723T1200-0600,61103,60,0,5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130723T1200-0600,61103,60,0,7.9,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130723T1200-0600,61103,60,0,4.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130722T1200-0600,61103,60,0,5.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130722T1200-0600,61103,60,0,.5,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130722T1200-0600,61103,60,0,4.4,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130721T1200-0600,61103,60,0,4.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130721T1200-0600,61103,60,0,5.4,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130721T1200-0600,61103,60,0,5.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130720T1200-0600,61103,60,0,3.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130720T1200-0600,61103,60,0,4.3,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130720T1200-0600,61103,60,0,1.6,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130719T1200-0600,61103,60,0,18.3,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130719T1200-0600,61103,60,0,7,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130719T1200-0600,61103,60,0,9.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130718T1200-0600,61103,60,0,10.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170314201,0,10,20130718T1200-0600,61103,60,0,4.3,013,0,1,42.139996,-87.799227,WGS84,198,020,1,.1,,
840170310001,0,10,20130718T1200-0600,61103,60,0,6.2,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130717T1200-0600,61103,60,0,5.9,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130717T1200-0600,61103,60,0,4.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130716T1200-0600,61103,60,0,6.8,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130716T1200-0600,61103,60,0,4.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130715T1200-0600,61103,60,0,6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130715T1200-0600,61103,60,0,4.8,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130714T1200-0600,61103,60,0,6.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130714T1200-0600,61103,60,0,3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130713T1200-0600,61103,60,0,7.7,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130713T1200-0600,61103,60,0,4.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130712T1200-0600,61103,60,0,2.5,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130712T1200-0600,61103,60,0,2.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130711T1200-0600,61103,60,0,6.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130711T1200-0600,61103,60,0,5.1,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130710T1200-0600,61103,60,0,10.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130710T1200-0600,61103,60,0,2.3,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130709T1200-0600,61103,60,0,9.6,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130709T1200-0600,61103,60,0,4.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130708T1200-0600,61103,60,0,12.4,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
840170310001,0,10,20130708T1200-0600,61103,60,0,6.7,013,0,1,41.670992,-87.732457,WGS84,188,020,1,.1,,
840170313103,0,10,20130707T1200-0600,61103,60,0,7.2,013,0,1,41.965193,-87.876265,WGS84,195,020,1,.1,,
